ID,Flood depth RP 30000,Flood depth RP 3000,Flood depth RP 300,Flood depth RP 30,Flood depth RP 10,area,Property_value:income
1124476,1.67358756065369,1.37956249713898,1.00561249256134,0,0,61.3648805448944,13.6144518919584
1124510,1.64949381351471,1.36038136482239,0.990400016307831,0,0,55.7990468936335,12.3796124559345
1124573,1.74198830127716,1.44851803779602,1.07494068145752,0,0,100.061980234963,22.1998153345438
1124583,1.66627502441406,1.37226247787476,0.998637497425079,0,0,1004.49371366706,222.857621803563
1124585,1.65627503395081,1.36569380760193,0.99401718378067,0,0,55.6441720361895,12.3452518203849
1124586,0,0,0,0,0,16.1079584075404,3.57372201933458
1124598,1.73003745079041,1.4354749917984,1.06073749065399,0,0,202.282556698897,44.8785382177138
1124601,1.71619999408722,1.4213000535965,1.0463000535965,0,0,61.2960297463391,13.5991766094788
1124617,1.71619999408722,1.4213000535965,1.0463000535965,0,0,61.2794549208425,13.5954993080266
1124624,2.02850008010864,1.72922492027283,1.34885001182556,0,0,16.6853914716561,3.70183169057364
1124631,1.6487500667572,1.35833120346069,0.986770331859589,0,0,55.5745147534589,12.329797610807
1124636,1.69793748855591,1.40341258049011,1.02886259555817,0,0,61.3647590567835,13.6144249385279
1124644,0,0,0,0,0,1.93925965896562,0.430245396040288
1124651,1.77799999713898,1.48070001602173,1.10249996185303,0,0,1294.35110459062,287.165569105281
1124692,0,0,0,0,0,63.7849349226768,14.1513667137535
1124703,0,0,0,0,0,61.2793336003005,13.595472391773
1124725,1.71204686164856,1.41953444480896,1.04727184772492,0,0,76.2053342006113,16.9069644912909
1124796,1.64122498035431,1.35096871852875,0.979523479938507,0,0,111.146120946989,24.6589499266365
1124803,0,0,0,0,0,61.2285233329107,13.5841995931486
1124810,1.71535003185272,1.42257499694824,1.04997491836548,0,0,76.1483134619426,16.8943138335114
1124826,1.66380000114441,1.37305629253388,1.0012640953064,0,0,55.6384617881592,12.3439849410818
1124835,1.90224063396454,1.60482037067413,1.22674369812012,0,0,2188.41119447728,485.522316062147
1124839,2.09424996376038,1.79503750801086,1.41468751430512,0,0,1030.94463140857,228.726039437432
1124850,1.7431765794754,1.44961953163147,1.07565474510193,0,0,605.164245979384,134.262129095028
1124853,1.69263279438019,1.40098285675049,1.0299015045166,0,0,77.643672117049,17.2260750671421
1124854,1.78547501564026,1.48721253871918,1.1088000535965,0,0,945.406727316271,209.748544983554
1124857,1.71111869812012,1.41945624351502,1.04811871051788,0,0,367.370566087313,81.5050702308161
1124869,1.72378754615784,1.42885005474091,1.05381882190704,0,0,124.86421047736,27.7024540987692
1124871,1.70261406898498,1.40803754329681,1.03344225883484,0,0,122.559483304852,27.1911258449604
1124883,1.65392506122589,1.36462187767029,0.99446177482605,0,0,167.037334130502,37.0590104549614
1124884,1.70544064044952,1.41345310211182,1.0418655872345,0,0,76.1872881300123,16.9029607784534
1124940,1.71345937252045,1.41984057426453,1.04625010490418,0,0,199.694586561525,44.304369497426
1124948,1.64949381351471,1.36038136482239,0.990400016307831,0,0,57.2833757269419,12.7089266062022
1124951,1.68047034740448,1.38625001907349,1.01208591461182,0,0,122.604784818287,27.201176467887
1124953,1.66511249542236,1.37009382247925,0.995293736457825,0,0,135.587658436253,30.0815651645106
1124957,1.7624499797821,1.46714997291565,1.0920000076294,0,0,129.269153045033,28.679737491842
1124983,1.71977341175079,1.42489385604858,1.04993283748627,0,0,122.553722278129,27.1898476998638
1125000,1.68913757801056,1.39398753643036,1.01902496814728,0,0,129.206210293981,28.6657729725839
1125015,1.73137497901917,1.43619227409363,1.06119537353516,0,0,127.729202691033,28.3380831151957
1125017,1.72378754615784,1.42885005474091,1.05381882190704,0,0,122.533402361027,27.1853395099777
1125021,1.79838669300079,1.50305533409119,1.12750387191773,0,0,1406.90501067543,312.136851148642
1125042,1.66380000114441,1.37115001678467,0.997037470340729,0,0,530.048628831423,117.596929930377
1125049,1.78688752651215,1.49153757095337,1.1163250207901,0,0,127.983652438908,28.3945355000224
1125057,1.66732501983643,1.37335002422333,0.999481320381165,0,0,125.15745752925,27.7675140784344
1125067,1.67168128490448,1.38304686546326,1.01368761062622,0,0,182.793048572756,40.5545834014543
1125069,1.67751252651215,1.38282191753388,1.00844061374664,0,0,127.551188584668,28.2985887909881
1125071,1.74955630302429,1.4543764591217,1.07790780067444,0,0,2473.43687150757,548.75829620983
1125075,1.66470003128052,1.36960005760193,0.994700014591217,0,0,128.807266722575,28.5772630950726
1125083,1.66247820854187,1.37444531917572,1.00565624237061,0,0,192.761531393247,42.7661974156966
1125089,1.63746249675751,1.34728753566742,0.975899994373322,0,0,188.732058148577,41.8722158882761
1125129,1.83576250076294,1.54031252861023,1.16497492790222,0,0,132.838996152497,29.4717451812052
1125133,1.89338898658752,1.59657502174377,1.21947503089905,0,0,8408.76876082654,1865.5748491374
1125141,1.66528749465942,1.37034380435944,0.995612502098083,0,0,131.510613074432,29.1770292565619
1125144,1.87081253528595,1.57420003414154,1.19696259498596,0,0,1171.37365321956,259.881712596148
1125146,1.56599998474121,1.27119994163513,0.897000014781952,0,0,374.881172538659,83.1713782119173
1125160,1.73592495918274,1.45361244678497,1.09122502803803,0,0,1337.37563023674,296.711018055596
1125162,1.6753625869751,1.38648748397827,1.01690006256104,0,0,182.60728456899,40.5133696800217
1125195,1.66063749790192,1.37272500991821,1.0040500164032,0,0,205.348086909636,45.5586587232351
1125226,1.90829992294312,1.61115002632141,1.2332124710083,0,0,1122.42943400045,249.022916619832
1125227,1.6753625869751,1.38648748397827,1.01690006256104,0,0,186.448640675888,41.3656154181842
1125232,2.11201858520508,1.81340312957764,1.43370318412781,0,0,3162.76641789211,701.693393021301
1125234,1.78683745861053,1.48857498168945,1.10897493362427,0,0,1304.26877008649,289.365908755177
1125238,1.86020004749298,1.56470000743866,1.18929994106293,0,0,121.184826328357,26.8861435634299
1125241,1.74848747253418,1.45437502861023,1.07998752593994,0,0,399.817382098662,88.7037417137753
1125244,1.66618752479553,1.37611246109009,1.00516247749329,0,0,353.615447936922,78.4533508652142
1125261,2.37582492828369,2.11642503738403,1.82462501525879,0,0,57.6788937913385,42.2938422857722
1125268,1.83329999446869,1.57280004024506,1.27900004386902,0,0,60.8363748564326,44.6091087100991
1125282,2.28640007972717,1.98310005664825,1.59109997749329,0,0,68.0768765091981,49.918306145122
1125299,2.28640007972717,1.98310005664825,1.59109997749329,0,0,73.5735756101684,53.9488363718251
1125308,0,0,0,0,0,73.4990439871205,53.8941850339909
1125340,2.37310004234314,2.06979990005493,1.67760002613068,0,0,120.490738961164,88.3514917771337
1125341,0,0,0,0,0,161.516433125212,118.43414635986
1125385,0,0,0,0,0,128.179014945972,93.9890259005743
1125493,2.34762501716614,2.04432511329651,1.65232491493225,0,0,101.954879838804,74.7598181020376
1125510,0,0,0,0,0,65.5585284043876,48.0716927556412
1125613,0,0,0,0,0,124.377730708537,91.201681944168
1125624,0,0,0,0,0,83.5914811672946,61.2946034248416
1125646,2.00192499160767,1.74062502384186,1.4456250667572,0,0,208.128560931746,152.613130256216
1125665,1.99597501754761,1.73467493057251,1.43967497348785,0,0,183.894327987493,134.843045591125
1125684,1.97208118438721,1.7106499671936,1.41548752784729,0,0,230.586841388262,169.080973330213
1125712,0,0,0,0,0,15.6253577596883,11.4575085149477
1125730,0,0,0,0,0,16.5983632109421,12.1709781464458
1125758,2.48627495765686,2.23546242713928,1.95609998703003,0,0,91.1814629148813,66.8600619467339
1125766,0,0,0,0,0,12.8070318522258,9.39093227526908
1125778,2.50294995307922,2.19202494621277,1.78279995918274,0,0,13.3094897945582,9.75936647314253
1125785,2.34912347793579,2.08917355537415,1.79650616645813,0,0,42.6210212584825,31.252450119553
1125811,0,0,0,0,0,22.9458599108098,16.8253674158527
1125819,0,0,0,0,0,60.8991847362803,44.655164918491
1125859,0,0,0,0,0,48.3141378248335,35.4270061546052
1125876,0,0,0,0,0,9.15026063539343,6.70955447909707
1125908,2.36470007896423,2.1136999130249,1.83399999141693,0,0,30.9075131958706,22.6633592051981
1125909,0,0,0,0,0,6.73489157435659,4.93845189001159
1125916,2.34547472000122,2.0856499671936,1.79317498207092,0,0,50.4498585101625,36.9930527254451
1125943,2.3842499256134,2.12431263923645,1.83161246776581,0,0,14.0433639867507,10.2974898195173
1125952,0,0,0,0,0,103.324584897479,75.7641731775565
1125982,0,0,0,0,0,6.29129828723625,4.61318101029663
1125997,0,0,0,0,0,35.9508809947311,26.361478018742
1126032,0,0,0,0,0,23.2533891780373,17.050867481326
1126036,2.36328268051147,2.10345768928528,1.81094372272492,0,0,13.9673170214399,10.2417273361243
1126044,0,0,0,0,0,15.9612865347698,11.70383291021
1126073,0,0,0,0,0,8.6351065563229,6.33181066431619
1126093,2.30900001525879,2.04900002479553,1.75629997253418,0,0,44.4701656087212,32.6083606506314
1126142,0,0,0,0,0,6.24437820364137,4.57877621358232
1126145,0,0,0,0,0,18.9062658115564,13.8632794751506
1126170,0,0,0,0,0,42.0536635298766,30.8364272606529
1126189,2.55489993095398,2.29690003395081,2.00710010528564,0,0,49.1231187060556,36.0202025138556
1126202,0,0,0,0,0,20.0905700770802,14.7316868687742
1126206,2.28239989280701,2.02250003814697,1.73010003566742,0,0,15.2900637671747,11.2116495827352
1126248,2.33907032012939,2.07914543151856,1.78654372692108,0,0,42.4986632613436,31.1627294350316
1126257,0,0,0,0,0,6.76549427956079,4.96089174456405
1126274,2.56542491912842,2.30738759040833,2.01754999160767,0,0,51.1436135961188,37.501758185306
1126304,0,0,0,0,0,9.52057352437012,6.9810914988504
1126305,0,0,0,0,0,6.38498590474873,4.68187874457595
1126317,2.324049949646,2.06406259536743,1.77136242389679,0,0,42.5612806692194,31.2086445107025
1126334,1.86481249332428,1.60432505607605,1.31056249141693,0,0,29.4749818702809,21.6129359052454
1126396,2.30900001525879,2.04900002479553,1.75629997253418,0,0,42.2506360089053,30.980860040394
1126454,2.57594990730286,2.31787490844727,2.02799987792969,0,0,49.1444830508606,36.0358682135653
1126511,2.58015155792236,2.32203125953674,2.03208899497986,0,0,49.1444461172078,36.0358411314563
1126519,0,0,0,0,0,6.16435526908278,4.52009829604615
1126538,0,0,0,0,0,15.5087081093909,11.3719735542701
1126550,0,0,0,0,0,7.85765143678328,5.76173100347824
1126625,0,0,0,0,0,67.2828151477211,49.3360497289531
1126642,0,0,0,0,0,15.4411076791308,11.3224046088909
1126657,2.35598731040955,2.09617495536804,1.80368757247925,0,0,52.5300504321358,38.5183820667178
1126660,1.86481249332428,1.60432505607605,1.31056249141693,0,0,31.9174992717334,23.4039453883849
1126723,2.0854001045227,1.82500004768372,1.53149998188019,0,0,36.8176556304786,26.9970524434914
1126737,2.30900001525879,2.04900002479553,1.75629997253418,0,0,42.8191265959029,31.3977135832931
1126740,0,0,0,0,0,9.72973246199067,7.13446016698723
1126745,0,0,0,0,0,16.2783927873796,11.9363554319531
1126753,0,0,0,0,0,30.253332056554,22.183671886078
1126782,0,0,0,0,0,6.90234806017931,5.06124166172146
1126840,0,0,0,0,0,8.35168371025424,6.12398696375811
1126849,2.54122495651245,2.2317750453949,1.82501244544983,0,0,20.9584855313364,15.3680978143879
1126861,0,0,0,0,0,13.4051754190618,9.8295292735321
1126921,2.50136256217956,2.24323749542236,1.95318746566773,0,0,16.0834570509308,11.7934161217254
